objID,uniquePspsP2id,detectID,ippObjID,ippDetectID,filterID,surveyID,imageID,randomDetID,dvoRegionID,obsTime,xPos,yPos,xPosErr,yPosErr,pltScale,posAngle,ra,dec,raErr,decErr,extNSigma,zp,telluricExt,expTime,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,momentXX,momentXY,momentYY,momentR1,momentRH,momentM3C,momentM3S,momentM4C,momentM4S,apFlux,apFluxErr,apFillF,apRadius,kronFlux,kronFluxErr,kronRad,sky,skyErr,infoFlag,infoFlag2,infoFlag3,processingVersion,distance
107070121935146405,3051749340000786,167262321340000785,362684218413178,785,4,0,37064034,0.523928808536314,84444,55773.6233972,2637.179931640625,3403.820068359375,0.34191301465034485,0.34191301465034485,-0.25725799798965454,-138.44400024414062,12.19358798,-0.77001868,0.08795980364084244,0.08795980364084244,4.6422200202941895,24.290700912475586,0.008712000213563442,30.0,1.078410029411316,2.0116700397920795e-05,3.2327400276699336e-06,1.3330800533294678,1.2675600051879883,24.804000854492188,0.15685699880123138,0.9990730285644531,0.9990730285644531,1.1302000284194946,3.446830078246421e-06,0.29093900322914124,-0.022867899388074875,0.26465800404548645,1.3741400241851807,0.9112709760665894,-0.0979233980178833,0.0002211740065831691,-0.0024948499631136656,-0.0009202940273098648,3.672219827421941e-05,9.578750450600637e-07,0.8974570035934448,3.087100028991699,4.391940092318691e-05,7.680780072405469e-06,3.435349941253662,6.31931034149602e-05,5.089899786980823e-06,35667969,0,7374912,3,2.1986014401939425e-05
107070121935146405,3051849340000918,175237766340000917,362684218413178,917,2,0,40942534,0.319546197838659,84444,55853.3778969,1509.530029296875,2287.830078125,0.31950199604034424,0.31950199604034424,-0.25726500153541565,-108.4520034790039,12.19353731,-0.77004294,0.08219649642705917,0.08219649642705917,2.0639901161193848,24.67959976196289,-0.08790899813175201,40.0,1.0787400007247925,7.746460141788702e-06,1.16324997634365e-06,1.285730004310608,1.1370600461959839,15.906700134277344,-0.3369080126285553,0.9980850219726562,0.9980850219726562,1.1707299947738647,0.03901840001344681,0.15995700657367706,-0.01759590022265911,0.18419499695301056,0.7795670032501221,0.7885100245475769,-0.10968899726867676,-0.042293399572372437,0.008007289841771126,0.027178600430488586,1.0752400157798547e-05,3.737669942438515e-07,0.8689860105514526,2.5726499557495117,8.47075989440782e-06,1.8520399862609338e-06,1.9489200115203857,2.0107599993934855e-05,2.16202010960842e-06,35651585,0,7374912,3,2.1986014401939425e-05
107070121935146405,3051967510000782,252420106510000781,362684218413178,781,5,0,68050051,0.670610130457776,84444,56625.2015292,1060.699951171875,4335.7900390625,0.3290869891643524,0.3290869891643524,-0.25639399886131287,98.78849792480469,12.19353569,-0.77000162,0.08437609672546387,0.08437609672546387,0.3861750066280365,23.298200607299805,-0.013093000277876854,80.0,1.2159299850463867,3.323869896121323e-05,5.141059773450252e-06,1.2082600593566895,1.0354599952697754,74.14299774169922,0.28842198848724365,0.9976860284805298,0.9976860284805298,1.0591100454330444,0.6993669867515564,0.11208000034093857,0.007301140110939741,0.18140900135040283,0.7479029893875122,0.44477999210357666,0.11268500238656998,0.03892489895224571,0.015432500280439854,0.0014251399552449584,3.6505698517430574e-05,9.332019885732734e-07,0.8817179799079895,2.5639400482177734,3.07533991872333e-05,7.63989010010846e-06,1.8697600364685059,0.0002507150056771934,9.276660421164706e-06,35651585,0,7374912,3,2.1986014401939425e-05
107070121935146405,3052026650001385,251235450650001384,362684218413178,1384,4,0,67485365,0.17618719504791,84444,56613.3548607,928.5479736328125,781.7369995117188,0.28272300958633423,0.28272300958633423,-0.25636300444602966,8.7991304397583,12.19359644,-0.77007421,0.07247979938983917,0.07247979938983917,3.4398701190948486,24.235200881958008,-0.027569999918341637,60.0,1.1166800260543823,2.1222000214038417e-05,2.8199799544381676e-06,1.1658999919891357,1.019260048866272,-69.5510025024414,0.21941499412059784,0.9977660179138184,0.9977660179138184,1.0973399877548218,0.0005819880170747638,0.169637992978096,-0.022267499938607216,0.24723100662231445,0.8180990219116211,0.7588549852371216,0.07068750262260437,-0.06602250039577484,-0.0001613670028746128,-0.03084160014986992,3.659130015876144e-05,6.987859819673758e-07,0.8689860105514526,2.5636301040649414,2.6248200811096467e-05,4.747129878523992e-06,2.0452499389648438,0.00014520199329126626,5.385280019254424e-06,35667969,0,7342144,3,2.1986014401939425e-05
107070121935146405,3052096150000688,181720946150000687,362684218413178,687,4,0,43208515,0.278086227623826,84444,55918.2096461,2027.5699462890625,971.2139892578125,0.31986498832702637,0.31986498832702637,-0.2560249865055084,-131.4720001220703,12.19353497,-0.76999714,0.08189339935779572,0.08189339935779572,4.410379886627197,24.27039909362793,-0.011070000007748604,30.0,1.0750600099563599,1.716410042718053e-05,2.580399950602441e-06,1.0747599601745605,0.9290930032730103,30.32509994506836,-0.02589379996061325,0.9982200264930725,0.9982200264930725,1.100250005722046,1.0318800377717707e-05,0.16515100002288818,-0.04792829975485802,0.1890989989042282,1.0036499500274658,0.7073169946670532,-0.011712799780070782,-0.019133999943733215,-0.0019378899596631527,0.004132170230150223,3.08915987261571e-05,8.897200132196303e-07,0.8606160283088684,2.304219961166382,2.8541300707729533e-05,5.9722601690737065e-06,2.509119987487793,7.150330202421173e-05,5.557799795496976e-06,35667969,0,7374912,3,2.1986014401939425e-05
107070121935146405,3052116150001269,181722155150001268,362684218413178,1268,4,0,43210915,0.369700121106301,84444,55918.2217332,2008.9000244140625,961.0139770507812,0.34456801414489746,0.34456801414489746,-0.25602298974990845,-131.47300720214844,12.19361122,-0.77005726,0.08821730315685272,0.08821730315685272,0.8940150141716003,24.272499084472656,-0.00891599990427494,30.0,1.0758299827575684,1.7554699297761545e-05,2.8429399208107498e-06,1.0748399496078491,1.005370020866394,63.60350036621094,0.2679060101509094,0.9967089891433716,0.9967089891433716,1.0888999700546265,0.37131398916244507,0.14243200421333313,-0.02364799939095974,0.17119699716567993,1.04489004611969,0.7445949912071228,0.07149060070514679,0.07499349862337112,-0.026857199147343636,0.04090059921145439,2.508309989934787e-05,8.02175009084749e-07,0.8753520250320435,2.560230016708374,2.974820017698221e-05,6.200610187079292e-06,2.6122100353240967,7.145539711927995e-05,5.331470219971379e-06,35651585,0,7374912,3,2.1986014401939425e-05
107070121935146405,3052165260000768,175832755260000767,362684218413178,767,1,0,41384426,0.475100311893132,84444,55859.3278113,817.655029296875,1366.56005859375,0.3515160083770752,0.3515160083770752,-0.2560720145702362,-101.58699798583984,12.1936162,-0.77002802,0.09001349657773972,0.09001349657773972,2.9927799701690674,24.45560073852539,-0.10954800248146057,43.0,1.1250100135803223,4.392769824335119e-06,7.257399943227938e-07,1.0136699676513672,0.8543239831924438,37.95439910888672,-0.2530890107154846,0.9994699954986572,0.9994699954986572,1.1246800422668457,0.002764530014246702,0.14103400707244873,0.021113600581884384,0.1326580047607422,0.7943639755249023,0.8371269702911377,0.02605690062046051,-0.02836889959871769,0.02784550003707409,0.01919879950582981,5.749880074290559e-06,2.945330095371901e-07,0.8455110192298889,2.0485799312591553,6.027630206517642e-06,1.4119699471848435e-06,1.9859100580215454,7.713109880569391e-06,1.6238999478446203e-06,35651585,0,7374912,3,2.1986014401939425e-05
107070121935146405,3053531100000730,212241895100000729,362684218413178,729,3,0,53663310,0.822509335188669,84444,56223.4192188,1915.010009765625,2717.60009765625,0.2667669951915741,0.2667669951915741,-0.2551079988479614,-159.98699951171875,12.19356329,-0.76999506,0.06805430352687836,0.06805430352687836,4.761630058288574,24.53499984741211,-0.08411099761724472,45.0,1.1106699705123901,1.1921800251002423e-05,1.4947599993320182e-06,1.2306300401687622,1.2052899599075317,61.3848991394043,-0.4248889982700348,0.9977250099182129,0.9977250099182129,1.0235999822616577,1.9203500869480195e-06,0.1966789960861206,-0.03853119909763336,0.19987599551677704,1.035580039024353,0.7857980132102966,-0.013261900283396244,-0.04513449966907501,0.024933699518442154,0.0007166690193116665,2.139289972546976e-05,5.322630158843822e-07,0.8817179799079895,2.5510799884796143,2.0577899704221636e-05,3.2421000923932297e-06,2.588939905166626,4.1874700400512666e-05,2.8395299978001276e-06,35667969,0,7342144,3,2.1986014401939425e-05
107070121935146405,3053791360000825,204056456360000824,362684218413178,824,4,0,50340636,0.0434259651633221,84444,56141.5647377,935.8510131835938,3798.14990234375,0.3355090022087097,0.3355090022087097,-0.2565529942512512,-105.36399841308594,12.193559,-0.77003061,0.08607570081949234,0.08607570081949234,4.867119789123535,24.24139976501465,-0.03799699991941452,30.0,1.1060800552368164,2.2560499928658828e-05,3.557539912435459e-06,1.2700400352478027,1.236240029335022,61.609100341796875,0.1467919945716858,0.999118983745575,0.999118983745575,1.0096299648284912,1.1323600119794719e-06,0.3330880105495453,-0.058493100106716156,0.27856799960136414,1.282289981842041,0.9888259768486023,0.03909730166196823,-0.05190629884600639,0.00792658980935812,6.488669896498322e-05,4.460139825823717e-05,1.0795899925142294e-06,0.8974570035934448,3.078629970550537,4.4389598770067096e-05,8.152460395649541e-06,3.2057199478149414,8.076759695541114e-05,5.670910013577668e-06,35667969,0,7374912,3,2.1986014401939425e-05
107070121935146405,3053808360000708,204057667360000707,362684218413178,707,4,0,50342936,0.0116138700503985,84444,56141.5768566,928.5280151367188,3792.550048828125,0.34958401322364807,0.34958401322364807,-0.25655099749565125,-105.36100006103516,12.19356414,-0.76998824,0.08968629688024521,0.08968629688024521,1.8811299800872803,24.24049949645996,-0.039448000490665436,30.0,1.0889699459075928,1.9312599761178717e-05,3.1731499348097714e-06,1.122689962387085,1.1025500297546387,66.24459838867188,0.18958599865436554,0.9986630082130432,0.9986630082130432,1.1267800331115723,0.05995409935712814,0.14325499534606934,-0.02865920029580593,0.27663201093673706,0.9634180068969727,0.7306450009346008,0.07476650178432465,0.049259599298238754,0.012065200135111809,-0.018333299085497856,2.7738800781662576e-05,8.583620001445524e-07,0.8689860105514526,2.5655100345611572,2.9896000341977924e-05,6.081939773139311e-06,2.4085500240325928,7.793529948685318e-05,5.6707199291849975e-06,35651585,0,7374912,3,2.1986014401939425e-05
