objID,uniquePspsP2id,detectID,ippObjID,ippDetectID,filterID,surveyID,imageID,randomDetID,dvoRegionID,obsTime,xPos,yPos,xPosErr,yPosErr,pltScale,posAngle,ra,dec,raErr,decErr,extNSigma,zp,telluricExt,expTime,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,momentXX,momentXY,momentYY,momentR1,momentRH,momentM3C,momentM3S,momentM4C,momentM4S,apFlux,apFluxErr,apFillF,apRadius,kronFlux,kronFluxErr,kronRad,sky,skyErr,infoFlag,infoFlag2,infoFlag3,processingVersion,distance
107080121993883486,3066816310002107,246747863310002106,362684218414214,2106,1,0,66177731,0.355765826400151,84444,56568.4788946,4838.4599609375,4761.72998046875,0.5674930214881897,0.5674930214881897,-0.25592100620269775,-168.64700317382812,12.19945635,-0.76413129,0.14523400366306305,0.14523400366306305,-0.5073660016059875,24.46190071105957,-0.12244000285863876,43.0,1.1191500425338745,7.191029908426572e-06,1.917999952638638e-06,1.2392300367355347,1.2000600099563599,28.622100830078125,0.5588200092315674,0.5784199833869934,0.5784199833869934,1.3245199918746948,-0.6118980050086975,0.050723299384117126,-0.02030160091817379,0.16477499902248383,1.5180599689483643,0.7401769757270813,0.01993519999086857,-0.11816799640655518,-0.04269539937376976,0.016088400036096573,4.555130090011517e-06,2.6155601062782807e-07,0.46862301230430603,3.071049928665161,4.540159807220334e-06,2.847719997589593e-06,3.795140027999878,7.053470199025469e-06,2.250440047646407e-06,35651585,0,7340032,3,0.008275050715072944
107080121996032421,3066816310001302,246747863310001301,362684218414247,1301,1,0,66177731,0.402630782129831,84444,56568.4788946,4837.97998046875,4774.60986328125,0.4037860035896301,0.4037860035896301,-0.2559190094470978,-168.64700317382812,12.19967122,-0.76501984,0.10333599895238876,0.10333599895238876,-0.7094749808311462,24.46190071105957,-0.12244000285863876,43.0,1.1191600561141968,9.117519766732585e-06,1.7303200365859084e-06,1.2392200231552124,1.2000499963760376,28.622100830078125,0.5588200092315674,0.7076119780540466,0.7076119780540466,1.3406599760055542,-0.4780299961566925,0.024747200310230255,-0.10694999992847443,0.362529993057251,0.8964329957962036,0.7522150278091431,0.07462179660797119,0.04043880105018616,0.0569906011223793,0.0013974099420011044,7.820870450814255e-06,3.4272198945473065e-07,0.49514898657798767,3.0710299015045166,6.064969966246281e-06,1.8385300109002856e-06,2.2410800457000732,7.05679985912866e-06,2.2497599729831563e-06,35651585,0,7340032,3,0.007797625843131832
107080121996032421,3066850310001994,246749084310001993,362684218414247,1993,1,0,66179731,0.9423237107157,84444,56568.4911035,4837.7998046875,4773.990234375,0.48432400822639465,0.48432400822639465,-0.25593000650405884,-168.64599609375,12.19959191,-0.76506646,0.12395299971103668,0.12395299971103668,-0.1488790065050125,24.475200653076172,-0.1049019992351532,43.0,1.1483299732208252,7.244019798235968e-06,1.6489700556121534e-06,1.2442799806594849,1.2061899900436401,44.96149826049805,0.4440520107746124,0.7251039743423462,0.7251039743423462,1.3737900257110596,-0.8816490173339844,0.11881999671459198,-0.12617500126361847,0.43529099225997925,1.2413500547409058,0.855679988861084,0.034543901681900024,0.1348710060119629,0.06847649812698364,0.022703299298882484,6.212179869180545e-06,3.0312799026432913e-07,0.5062010288238525,3.071160078048706,8.69055020302767e-06,2.3834300009184517e-06,3.1033599376678467,7.007799922575941e-06,2.26952988668927e-06,35651585,0,7340032,3,0.007797625843131832
107080121997240903,3066850310001022,246749084310001021,362684218414270,1021,1,0,66179731,0.404039363753087,84444,56568.4911035,4838.43017578125,4791.330078125,0.4765689969062805,0.4765689969062805,-0.2559269964694977,-168.64599609375,12.19979141,-0.76628033,0.12196700274944305,0.12196700274944305,-0.6053450107574463,24.475200653076172,-0.1049019992351532,43.0,1.1483299732208252,7.935020221339073e-06,1.7773500076145865e-06,1.2442699670791626,1.2061799764633179,44.96149826049805,0.4440520107746124,0.6365209817886353,0.6365209817886353,1.3655400276184082,-0.544950008392334,0.065071702003479,-0.02291559986770153,0.37407198548316956,-999.0,0.4857040047645569,0.01887659914791584,-0.11634200066328049,0.027512500062584877,-0.0027585900388658047,6.456260052800644e-06,3.0902501180207764e-07,0.4796749949455261,3.071120023727417,-999.0,-999.0,-999.0,7.011280104052275e-06,2.268559910589829e-06,35651585,0,3145728,3,0.007202840691891884
107080122003202210,3052011730000939,219221846730000938,362684218414380,938,4,0,56334073,0.135498129888902,84444,56293.2186353,4229.9501953125,4861.66015625,0.4517729878425598,0.4517729878425598,-0.2554590106010437,50.47480010986328,12.20037221,-0.76521662,0.1154090017080307,0.1154090017080307,0.5160319805145264,24.26140022277832,-0.026569999754428864,30.0,1.0956000089645386,1.4433599972107913e-05,3.0647299809061224e-06,1.0366100072860718,0.9520729780197144,-82.34539794921875,0.2979319989681244,0.568120002746582,0.568120002746582,1.0573500394821167,0.6058319807052612,0.14133000373840332,-0.019482899457216263,0.12699200212955475,-999.0,0.3638480007648468,-0.054494500160217285,-0.017833199352025986,-0.03893959894776344,-0.000399734009988606,9.040540135174524e-06,4.860610260948306e-07,0.3379589915275574,2.2991299629211426,-999.0,-999.0,-999.0,5.559379860642366e-05,4.847910076932749e-06,35651585,0,3145728,3,0.00827446602922713
107080122008830085,3047761500001408,212130320500001407,362684218414481,1407,3,0,53611150,0.969665706129433,84444,56222.3034689,4433.43994140625,3761.340087890625,0.32750099897384644,0.32750099897384644,-0.255418986082077,110.47599792480469,12.20099944,-0.76697967,0.08364979922771454,0.08364979922771454,-1.2599400281906128,24.492700576782227,-0.11360800266265869,45.0,1.2199000120162964,8.582859663874842e-06,1.321119952990557e-06,0.9530630111694336,0.8457409739494324,88.02909851074219,-0.12792299687862396,0.9991819858551025,0.0,0.9884909987449646,-0.2076919972896576,0.11123400181531906,-0.012419800274074078,0.0688014030456543,0.5642340183258057,0.2630470097064972,0.01438289973884821,-0.02138189971446991,0.010631199926137924,0.006901959888637066,5.450689968711231e-06,2.7697200266629807e-07,0.8455110192298889,2.0433499813079834,6.2234098550106864e-06,1.967579919437412e-06,1.4105900526046753,4.557590000331402e-05,3.0041699119465193e-06,35651585,32,2112,3,0.008000862089294476
107080122008830085,3047783500000962,212131526500000961,362684218414481,961,3,0,53612750,0.55858827527481,84444,56222.3155315,4436.68017578125,3766.6201171875,0.35874900221824646,0.35874900221824646,-0.2553960084915161,110.4749984741211,12.20096327,-0.76704056,0.09162309765815735,0.09162309765815735,1.0001100301742554,24.46980094909668,-0.13851499557495117,45.0,1.1752500534057617,7.840670150471851e-06,1.3220300161265186e-06,0.9073489904403687,0.8518689870834351,67.38999938964844,-0.12419699877500534,0.9854120016098022,0.0,1.0070699453353882,0.31725698709487915,0.08446290343999863,0.002666069893166423,0.12707099318504333,0.6867319941520691,0.5988900065422058,-0.03554049879312515,0.004774569999426603,-0.0030935199465602636,0.005526899825781584,8.834989785100333e-06,3.5527600061868725e-07,0.7410650253295898,2.0431699752807617,1.028950009640539e-05,2.3968800633156206e-06,1.7168300151824951,4.566469942801632e-05,3.014539970536134e-06,35651585,32,2112,3,0.008000862089294476
107080122008830085,3053949130000858,210651725130000857,362684218414481,857,3,0,52759013,0.890821616994982,84444,56207.5175205,1413.3199462890625,779.5919799804688,0.3298279941082001,0.3298279941082001,-0.2564919888973236,164.55499267578125,12.20104557,-0.76691224,0.0845981016755104,0.0845981016755104,3.2462000846862793,24.565000534057617,-0.06258399784564972,45.0,1.3023099899291992,1.0160400051972829e-05,1.5750499642308569e-06,1.4074699878692627,1.0929299592971802,45.67210006713867,-0.17261500656604767,0.9995589852333069,0.9995589852333069,1.000849962234497,0.0011695800349116325,0.18732699751853943,-0.009510859847068787,0.26179298758506775,0.9468119740486145,0.769415020942688,-0.08922109752893448,0.10750500112771988,-0.03592430055141449,0.001275119953788817,1.4455599739449099e-05,4.316910064972035e-07,0.8865320086479187,2.8214099407196045,1.3506500181392767e-05,2.9478699161700206e-06,2.367029905319214,4.2792700696736574e-05,2.6774700927489903e-06,35667969,0,7374912,3,0.008000862089294476
107080122008830085,3053976130000681,210652998130000680,362684218414481,680,3,0,52760913,0.909332597543795,84444,56207.5302529,1413.469970703125,778.4869995117188,0.3744890093803406,0.3744890093803406,-0.256507009267807,164.5590057373047,12.20095024,-0.76692129,0.09605909883975983,0.09605909883975983,1.3731900453567505,24.561199188232422,-0.06282199919223785,45.0,1.3828599452972412,8.68266033648979e-06,1.5282299727914506e-06,1.2900099754333496,1.0852199792861938,42.19200134277344,-0.22540000081062317,0.9984340071678162,0.9984340071678162,1.027959942817688,0.1696929931640625,0.134226992726326,-0.03540069982409477,0.16048899292945862,0.9387220144271851,0.8496279716491699,-0.02573160082101822,0.019462300464510918,0.025045199319720268,0.027323100715875626,8.696720215084497e-06,3.367809995324933e-07,0.8658030033111572,2.5650699138641357,8.698149940755684e-06,2.978729980895878e-06,2.3468000888824463,4.54717010143213e-05,2.893800001402269e-06,35651585,0,7374912,3,0.008000862089294476
107080122008830085,3058246420001482,98952672420001481,362684218414481,1481,2,0,9752042,0.678309808185613,84444,55090.5270805,4668.2001953125,4792.60986328125,0.3204070031642914,0.3204070031642914,-0.2570419907569885,72.55989837646484,12.20094229,-0.76696329,0.08235830068588257,0.08235830068588257,-0.03471459820866585,24.71109962463379,-0.05988699942827225,60.0,1.122499942779541,5.427360065368703e-06,8.173150263246498e-07,1.1940699815750122,1.1237399578094482,-17.470399856567383,-0.147025004029274,0.997406005859375,0.997406005859375,1.1102099418640137,-0.972307026386261,0.13102799654006958,0.022791700437664986,0.14020200073719025,0.6824139952659607,0.6520580053329468,0.034351300448179245,0.057934701442718506,0.015624199993908405,-0.008551119826734066,4.737739800475538e-06,2.007329982234296e-07,0.872169017791748,2.570420026779175,4.6885797928553075e-06,1.111289975597174e-06,1.7060400247573853,1.3991299965709914e-05,1.4001700492372038e-06,35651585,0,7374912,3,0.008000862089294476
