ra,dec,mjd_i,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i
12.203323287789,-0.722432617766468,52577.2404147,21.92989,21.28817,20.71272,20.43267,20.84355,8658185033639658027,0.0513611
12.2029669007117,-0.749031288866179,52577.2404147,23.26221,21.5456,20.03114,18.70842,18.02087,8658185033639657644,0.01170699
12.1603255895104,-0.813142231727481,52577.2404147,22.0225,21.31413,21.06319,20.87768,20.6858,8658185033639657703,0.06424098
12.1609157845588,-0.782477524645795,52577.2404147,21.87363,25.21643,24.80879,25.54245,23.96927,8658185033639657704,0.4984129
12.1601869339859,-0.749009957448743,52577.2404147,21.74802,21.94893,21.19489,20.81686,20.50875,8658185033639657934,0.1111806
12.2026459837214,-0.761012539571986,52577.2404147,24.24533,22.33066,21.38529,20.79692,20.48929,8658185033639658025,0.08212075
12.160399195767,-0.809888701934859,52577.2404147,22.28496,22.56516,21.23279,20.88864,21.44107,8658185033639658168,0.1574208
12.2023608060497,-0.725099332996139,52577.2404147,22.67274,23.93335,22.10571,21.9154,20.91263,8658185033639658217,0.2312547
12.161133703492,-0.794161815472104,52577.2404147,25.80007,24.47439,23.32274,21.91834,22.24673,8658185033639658295,0.1611337
12.1507538108131,-0.724682157001642,52577.2404147,23.4289,23.32981,22.18945,21.17936,20.65691,8658185033639658158,0.0781884
12.1499900839976,-0.74461422556264,52577.2404147,22.44595,22.23174,21.07417,20.65228,20.26726,8658185033639657911,0.07563858
12.1499640171253,-0.734471334451371,52577.2404147,23.41922,23.15721,22.25628,21.6412,21.4819,8658185033639657912,0.1500617
12.192970547175,-0.770302980986274,52577.2404147,24.00763,23.43205,22.2661,22.31132,22.34791,8658185033639658010,0.211119
12.1499865835276,-0.746597321445112,52577.2404147,23.40464,25.98346,24.92046,25.09849,20.62217,8658185033639658358,0.6699351
12.1527973589709,-0.819080593676891,52577.2404147,26.02542,23.79346,22.39534,21.6905,21.22117,8658185033639658162,0.1537861
12.1525272201265,-0.76791114418968,52577.2404147,26.18552,23.09833,22.08895,21.50877,21.64618,8658185033639657921,0.1097208
12.1532305203845,-0.738011319229647,52577.2404147,24.35641,22.94402,22.92835,22.84053,22.68134,8658185033639657917,0.4116235
12.1527442450517,-0.728607102946289,52577.2404147,24.95885,22.82015,21.34842,20.31582,19.79792,8658185033639657916,0.03973126
12.1529582495304,-0.773714278096988,52577.2404147,22.16189,21.58349,20.55587,20.18495,19.65786,8658185033639657915,0.05129641
12.1526785344037,-0.794421396194354,52577.2404147,23.46166,22.52094,22.11558,21.45629,21.47767,8658185033639657914,0.122782
12.1529209319816,-0.791914050581061,52577.2404147,23.82827,21.81861,20.45894,19.32735,18.6865,8658185033639657659,0.01750528
12.1525097694755,-0.799559850235472,52577.2404147,23.08863,20.28797,18.78428,17.78744,17.27199,8658185033639657565,0.007166279
12.1677513143288,-0.761108226952607,52577.2404147,24.34767,22.7686,21.21483,20.26188,19.93475,8658185033639657946,0.03584016
12.1674572513078,-0.732975925282611,52577.2404147,22.92302,22.57301,21.68978,21.11072,21.65413,8658185033639657945,0.1077198
12.2128836376573,-0.795095617645542,52577.2404147,20.70557,24.60579,26.86568,25.27694,22.88372,8658185033639657735,1.682596
12.1669909778208,-0.770709934336297,52577.2404147,20.92119,20.65882,19.93016,19.63127,19.51459,8658185033639657707,0.04474679
12.1675717230854,-0.759017023096748,52577.2404147,23.75268,22.13462,21.33148,20.49258,20.77879,8658185033639657577,0.06801197
12.1674589549476,-0.795479770740099,52577.2404147,23.83142,25.28387,23.17927,22.02957,22.11585,8658185033639658299,0.1637481
12.2127426577052,-0.800066695888158,52577.2404147,24.05711,23.0659,21.79106,21.0311,20.6241,8658185033639658230,0.08916182
12.2131795650849,-0.806893170243399,52577.2404147,22.79513,22.50127,22.20813,21.92714,21.27139,8658185033639658052,0.1696045
12.2127613927271,-0.765759100063995,52577.2404147,23.15054,22.65241,24.48168,23.50811,21.67781,8658185033639658050,0.8303264
12.1680010062506,-0.819059775897429,52577.2404147,23.98593,22.94016,22.34842,21.49689,21.666,8658185033639657947,0.1240541
12.1676009325477,-0.792084905001187,52577.2404147,24.16669,24.64631,23.72635,22.13534,21.81152,8658185033639658391,0.2613932
12.1981720278391,-0.736949560134472,52577.2404147,23.07168,19.74206,18.24629,16.97745,16.28402,8658185033639657588,0.00514887
12.1985445794933,-0.793623970991229,52577.2404147,22.18343,19.94604,18.76229,18.26943,18.01487,8658185033639657589,0.008922204
12.1576447249661,-0.729771343221801,52577.2404147,26.17306,23.7102,22.37971,21.44242,20.52139,8658185033639658166,0.1322058
12.1580739382671,-0.803082501662793,52577.2404147,24.48186,24.58893,24.83249,22.24811,22.41803,8658185033639658293,0.1974741
12.1994417027706,-0.785565586861371,52577.2404147,22.79513,23.02763,22.01588,22.1682,21.08894,8658185033639658386,0.35093
12.1565428033572,-0.798909125661571,52577.2404147,21.82916,22.25946,21.33647,21.09978,21.99695,8658185033639657925,0.09870298
12.1568480093302,-0.760214058244839,52577.2404147,23.594,23.13636,22.87469,22.27592,21.81225,8658185033639657926,0.2036955
12.1563686396488,-0.728325248882945,52577.2404147,25.6171,23.99152,24.82484,25.64812,20.52722,8658185033639658360,0.4707979
12.1975503756966,-0.818474696924044,52577.2404147,22.54406,22.65241,22.62254,21.97988,22.25499,8658185033639658019,0.2594699
12.2365893263313,-0.72322530796344,52577.2404147,24.46335,23.09547,23.41547,22.75022,21.68095,8658185033639658106,0.316056
12.2366587781023,-0.741443026897081,52577.2404147,22.95782,22.5897,21.48091,20.87668,20.43178,8658185033639658105,0.0799187
12.1973328109308,-0.80804374589364,52577.2404147,20.88926,19.81605,19.35825,19.01039,18.89824,8658185033639657586,0.02289047
12.1596440165799,-0.754157719498776,52577.2404147,20.08211,17.42811,16.0403,15.39645,15.07003,8658185033639657570,0.003952967
12.1588513010464,-0.75638857673789,52577.2404147,23.40545,23.06685,21.76526,20.49357,19.90899,8658185033639657571,0.05950743
12.2009603264424,-0.773270862571872,52577.2404147,24.00081,20.78174,19.44624,18.8754,18.54662,8658185033639657590,0.01302659
12.1998940523074,-0.806754956130132,52577.2404147,22.157,21.82956,21.55754,21.28569,21.64857,8658185033639657720,0.09041034
12.2000613461218,-0.795025864013641,52577.2404147,21.63106,25.12035,23.47736,23.33722,24.02875,8658185033639657721,0.6479133
12.2004034262674,-0.800263174096479,52577.2404147,22.98787,22.39386,22.84158,21.25986,20.89281,8658185033639658022,0.1129268
12.15914829722,-0.81492275286232,52577.2404147,24.49387,23.13825,21.40024,20.57144,20.13242,8658185033639658167,0.06398284
12.1600709621743,-0.727971086184917,52577.2404147,22.8538,23.41466,22.36896,22.57993,22.14973,8658185033639658169,0.3181471
12.1490723040963,-0.814674585947507,52577.2404147,26.60266,28.2693,20.43695,20.28086,27.65634,8658185033639658398,0.9087662
12.1913131995094,-0.796657964869142,52577.2404147,26.07895,25.70383,25.94116,22.05582,23.03039,8658185033639658317,0.1862142
12.1486610177726,-0.733590356628046,52577.2404147,25.73921,24.13785,22.68798,22.27113,21.7496,8658185033639658156,0.2013461
12.1489562966343,-0.763621098161618,52577.2404147,24.13436,24.93892,24.57251,25.74926,20.67907,8658185033639657902,0.3804647
12.21787644693,-0.795077362464121,52577.2404147,21.93187,24.69772,24.74938,24.32598,23.89242,8658185033639657736,0.6957954
12.1915505024216,-0.762399658778767,52577.2404147,23.5828,20.56986,19.15727,18.44443,18.11984,8658185033639657585,0.009946339
12.2177225736187,-0.722956358508363,52577.2404147,23.34634,21.15138,19.72721,19.02739,18.60957,8658185033639657646,0.01420407
12.1492736161667,-0.720480416116217,52577.2404147,22.30735,21.94992,21.15399,20.74107,21.08525,8658185033639657906,0.08883493
12.1484456139979,-0.732020427499012,52577.2404147,24.39412,26.16517,24.12327,24.07326,20.5641,8658185033639658357,0.6661235
12.1482185068693,-0.75874591873614,52577.2404147,24.02108,24.17954,22.45093,22.36184,21.94635,8658185033639658383,0.306369
12.1627060424173,-0.775362911694596,52577.2404147,20.97407,19.89304,19.49724,19.29935,19.27646,8658185033639657572,0.01766762
12.2016965401833,-0.794925745922171,52577.2404147,22.06773,25.27266,24.36686,24.95781,22.55259,8658185033639657722,0.6355394
12.1616275268645,-0.733457030793196,52577.2404147,22.9642,22.19905,21.72256,21.26682,21.73514,8658185033639657935,0.08651974
12.2010339379742,-0.766990813429,52577.2404147,22.46331,22.94402,21.73448,21.44639,20.8407,8658185033639658023,0.1166279
12.2020472401989,-0.745007560542186,52577.2404147,24.12434,22.88317,21.9793,22.22216,22.337,8658185033639658024,0.2257193
12.2014940624572,-0.735602968698836,52577.2404147,24.99156,23.82683,22.085,21.02313,20.14326,8658185033639658215,0.09885971
12.2016211884216,-0.791811373950052,52577.2404147,25.91091,24.43976,22.74355,23.87164,22.59167,8658185033639658216,0.6307896
12.1625952993732,-0.792368268915974,52577.2404147,22.77547,23.45849,23.02445,21.49392,20.60477,8658185033639658296,0.1356591
12.1615467657901,-0.787977739739672,52577.2404147,24.98712,24.12779,24.45819,21.13659,21.88114,8658185033639658390,0.1911718
12.2053996569014,-0.738220177429698,52577.2404147,25.5893,25.5859,22.834,25.20857,22.36144,8658185033639658222,0.5260108
12.206090580888,-0.719762452868983,52577.2404147,24.35514,23.25333,24.68324,25.23297,23.34521,8658185033639658035,0.5168496
12.2057862308105,-0.775693511237878,52577.2404147,22.25572,21.4239,20.06612,19.5343,19.30637,8658185033639658032,0.03561056
12.166483991822,-0.758079574869594,52577.2404147,22.56513,20.157,18.71829,17.31845,16.56902,8658185033639657576,0.005777042
12.2060574328843,-0.754155995139837,52577.2404147,21.52979,18.84911,17.4843,16.69745,16.30102,8658185033639657593,0.00478317
12.1659218019272,-0.794899479298675,52577.2404147,22.06969,25.21404,25.8472,24.61703,24.03679,8658185033639657706,0.6874373
12.2059886733021,-0.818630421340426,52577.2404147,22.14622,24.88539,24.76247,23.25354,23.98972,8658185033639657728,0.4523026
12.2274125153542,-0.793638200689526,52577.2404147,23.47669,22.90831,23.42231,21.66093,21.52387,8658185033639658090,0.1703216
12.2267372717467,-0.77187855871253,52577.2404147,23.89383,22.85702,23.59742,21.91442,21.78567,8658185033639658082,0.1786796
12.2263633789059,-0.745671754272159,52577.2404147,24.07636,23.12021,23.68345,22.94807,21.61574,8658185033639658081,0.3568304
12.1807252648649,-0.733669040948802,52577.2404147,22.37727,20.56187,19.01928,18.45143,17.98988,8658185033639657639,0.01513869
12.1809502258447,-0.795094098073641,52577.2404147,21.0449,26.49576,24.66573,25.89586,22.44051,8658185033639657712,0.5556651
12.2267023029334,-0.721867674144438,52577.2404147,23.31631,23.19031,22.01093,21.5335,20.88619,8658185033639658240,0.1546417
12.181147857592,-0.779249588225404,52577.2404147,25.44196,22.80557,21.7732,21.2986,21.11929,8658185033639657986,0.1073924
12.2261988953387,-0.816442797391194,52577.2404147,23.07168,20.68381,19.24826,18.34143,17.87391,8658185033639657607,0.009113112
12.2093261419747,-0.795047264244075,52577.2404147,21.9506,26.34074,25.81982,23.28412,23.39517,8658185033639657732,0.5561803
12.2082218058573,-0.744744310944339,52577.2404147,20.33396,17.84511,16.6763,16.21545,15.97002,8658185033639657595,0.004266975
12.208466816406,-0.765255419450915,52577.2404147,24.13652,23.08117,22.04947,22.31419,21.77597,8658185033639658225,0.2744543
12.2084906427663,-0.749591098546319,52577.2404147,22.53255,23.49023,22.15499,21.32044,20.65016,8658185033639658042,0.1154661
12.2091480288917,-0.750574519227397,52577.2404147,22.89173,22.12867,21.98523,21.33533,21.07694,8658185033639658041,0.09339589
12.2088711234376,-0.755145313271054,52577.2404147,22.09719,21.96582,20.99333,20.8368,20.55828,8658185033639658038,0.09392229
12.2085320732409,-0.761702131178668,52577.2404147,18.25334,16.49911,15.8393,15.59845,15.51202,8658185033639657533,0.003927559
12.2252460276904,-0.71757316256264,52577.2404147,23.52505,22.71791,23.33062,22.59938,21.99824,8658185033639658077,0.3027088
12.224753322313,-0.727406603723649,52577.2404147,23.72281,22.26638,21.7593,21.87233,21.7812,8658185033639658076,0.150094
12.1802479781257,-0.720753157829529,52577.2404147,24.44844,23.1988,25.66546,23.88627,23.6098,8658185033639657985,0.6461489
12.1792027246374,-0.758197078265986,52577.2404147,25.5606,22.45499,20.84656,20.3338,19.81479,8658185033639657980,0.05165945
12.2252056526185,-0.729920529253883,52577.2404147,25.22574,24.21601,24.13867,24.62076,20.9709,8658185033639658372,0.6755878
12.178710283817,-0.765185078428372,52577.2404147,24.73355,23.80852,22.89166,21.4117,22.09785,8658185033639658307,0.1153071
12.1798514789575,-0.717298189711651,52577.2404147,24.85842,24.09136,22.38752,21.16345,20.55052,8658185033639658192,0.07841832
12.1847324825771,-0.760993235451519,52577.2404147,23.71869,24.25879,22.37091,21.63626,21.03898,8658185033639658203,0.153577
12.2278017630603,-0.791021745550941,52577.2404147,22.668,22.48355,21.33746,21.44837,20.9164,8658185033639658088,0.1220098
12.1853914622772,-0.778009710801732,52577.2404147,24.92441,22.97483,22.67549,22.4725,21.71595,8658185033639657994,0.2405745
12.1766555715644,-0.729324273438247,52577.2404147,21.01797,20.01702,18.91228,18.43743,18.09985,8658185033639657637,0.015406
12.2319221403476,-0.74073903743821,52577.2404147,23.23224,22.73839,22.35624,21.65008,22.3119,8658185033639658100,0.1313868
12.1775102718567,-0.781178040147781,52577.2404147,24.71337,23.07735,22.01686,21.25787,20.89942,8658185033639658190,0.1193478
12.1767287420305,-0.753282388367941,52577.2404147,25.10856,23.56833,22.80266,21.3512,21.14218,8658185033639658302,0.121191
12.1770779283781,-0.775316796671279,52577.2404147,25.6171,23.71622,22.39045,20.9574,20.56313,8658185033639658303,0.1032858
12.1774313477432,-0.817074662955327,52577.2404147,25.54956,24.17465,22.36993,20.79991,20.39466,8658185033639658304,0.1154704
12.2319845994478,-0.797386712065546,52577.2404147,22.15602,23.49656,23.38194,21.67276,22.24182,8658185033639658340,0.1753636
12.1770003164681,-0.733043953655698,52577.2404147,23.05646,21.43288,20.48792,19.97511,19.72742,8658185033639657972,0.05065548
12.1785215242054,-0.810768447828756,52577.2404147,22.8138,22.69349,22.15893,22.20965,22.25644,8658185033639657979,0.2918703
12.1776100688647,-0.748797502247931,52577.2404147,22.46813,22.11578,21.40123,20.84677,20.87673,8658185033639657973,0.08082186
12.1776760489184,-0.729279000459181,52577.2404147,22.43436,22.63283,22.35429,22.89859,22.16239,8658185033639657638,0.3604922
12.1779745422818,-0.759282478447748,52577.2404147,24.44243,24.47014,22.98727,21.9017,21.48949,8658185033639658306,0.1657622
12.1780419188208,-0.821840289609139,52577.2404147,26.02542,25.92695,22.92177,21.50877,20.92205,8658185033639658305,0.1573048
12.2236531615714,-0.786694827299751,52577.2404147,25.05164,22.98733,22.02971,21.75647,22.97268,8658185033639658074,0.1526469
12.2246653845559,-0.81692850444471,52577.2404147,26.40201,26.18547,25.91089,25.10263,20.09493,8658185033639657608,0.8627535
12.2238752889184,-0.776941442818667,52577.2404147,24.41369,22.21094,20.86853,19.94313,19.44887,8658185033639657602,0.02783429
12.223578779561,-0.794861803905947,52577.2404147,21.12167,24.17954,23.47232,25.78799,21.80048,8658185033639657741,0.7507006
12.2214710703302,-0.79921248482144,52577.2404147,26.11739,23.35759,22.01192,20.61036,19.65289,8658185033639658237,0.04929006
12.1681648423649,-0.806078744140671,52577.2404147,23.33387,22.99117,22.61482,21.06096,20.86063,8658185033639658300,0.1643303
12.1685096041334,-0.815559538749614,52577.2404147,22.64523,22.44416,21.23777,21.02612,20.92017,8658185033639657955,0.1134022
12.168137253444,-0.736051437726421,52577.2404147,23.57079,22.06318,21.22381,20.72411,21.14949,8658185033639657954,0.1147715
12.1683528440632,-0.737301570634524,52577.2404147,23.93851,22.44711,21.2966,20.6433,20.627,8658185033639657953,0.07877038
12.1681305335016,-0.763587498812178,52577.2404147,22.54885,21.94694,21.15898,20.75204,20.8502,8658185033639657948,0.0658458
12.1755907712137,-0.768894156860512,52577.2404147,27.03743,27.48881,22.74259,23.06503,21.22027,8658185033639658400,1.692895
12.2204590431081,-0.753976000812541,52577.2404147,23.10552,22.8851,22.21108,23.02904,22.63194,8658185033639658069,0.4262756
12.2198728685323,-0.742378232949962,52577.2404147,23.83707,22.9979,23.32625,23.2013,22.12444,8658185033639658068,0.4312522
12.2199001588133,-0.786516975359219,52577.2404147,24.98366,22.8046,21.28962,20.22492,19.69662,8658185033639658067,0.03567842
12.1757436527864,-0.717066283635638,52577.2404147,23.44573,22.15049,21.89516,22.2788,22.35328,8658185033639657967,0.2450863
12.1754997029182,-0.819361418688361,52577.2404147,23.43131,21.87931,21.22381,20.91953,20.43276,8658185033639657966,0.08443727
12.1748848693197,-0.760227122923254,52577.2404147,23.04029,22.25451,21.3265,21.02313,21.50883,8658185033639657963,0.0835215
12.2196859956394,-0.79493836132927,52577.2404147,21.45724,25.80092,23.28751,23.50679,24.22852,8658185033639657738,0.6805806
12.2353251104047,-0.756457193434925,52577.2404147,23.79561,25.08658,22.49277,25.52817,24.87541,8658185033639658399,1.64363
12.1835633255385,-0.739606469874883,52577.2404147,24.21969,22.94691,21.12007,20.63432,20.13636,8658185033639658201,0.07337913
12.18391776367,-0.728080515695318,52577.2404147,23.0051,22.29903,20.93742,20.46662,20.15016,8658185033639657992,0.07208157
12.1835973780406,-0.73259593400639,52577.2404147,24.97714,22.75204,21.8803,21.18035,21.6278,8658185033639657991,0.1171655
12.1829429407102,-0.729501322569186,52577.2404147,24.07825,23.28139,22.21895,21.42855,21.22117,8658185033639658199,0.1139022
12.1835918386442,-0.795332277574783,52577.2404147,25.05757,23.90129,22.63893,21.63922,20.68869,8658185033639658310,0.1690075
12.2343224769131,-0.773539960357181,52577.2404147,25.63809,23.6188,21.87733,21.11271,20.51459,8658185033639658250,0.116599
12.1880782036523,-0.728825215979065,52577.2404147,22.28009,21.16037,19.95716,19.51031,19.08692,8658185033639657998,0.03868913
12.1872787347993,-0.74413857325677,52577.2404147,22.48354,22.76568,22.15499,22.21543,22.03185,8658185033639657997,0.2426552
12.1878671565606,-0.794365810209568,52577.2404147,24.93814,24.64549,22.22583,20.91156,19.9397,8658185033639657716,0.1419695
12.23441669423,-0.762046707119938,52577.2404147,23.58205,22.76179,21.45502,19.9911,19.21762,8658185033639657668,0.029989
12.1874910189798,-0.736140594844821,52577.2404147,26.5752,22.22679,20.47792,19.37934,18.84132,8658185033639658002,0.03851393
12.1704770671815,-0.75228484751079,52577.2404147,23.68103,20.8397,19.36325,18.15544,17.48097,8658185033639657579,0.008372933
12.1699897444009,-0.795116576044084,52577.2404147,21.81136,26.31332,25.77063,24.71007,22.9527,8658185033639657708,0.6778859
12.2107646117523,-0.795068097459844,52577.2404147,21.36771,25.89505,25.00312,25.63242,24.41591,8658185033639657731,0.5670921
12.2100226777766,-0.781332660945401,52577.2404147,22.11093,20.98757,20.60482,20.41569,20.49319,8658185033639658043,0.05731497
12.2100045953843,-0.729825760807002,52577.2404147,21.97327,21.2103,20.59084,20.39971,19.88322,8658185033639658044,0.05663513
12.2098415925099,-0.806494306500603,52577.2404147,25.80958,22.65144,22.62736,22.23082,21.87199,8658185033639658045,0.2503301
12.2103717636967,-0.818020651946444,52577.2404147,25.70641,23.21011,21.38131,20.09703,19.72246,8658185033639658227,0.03595138
12.2098583147336,-0.768456414104158,52577.2404147,23.45849,23.67042,22.67261,21.71119,20.78738,8658185033639658328,0.1588814
12.2102604410345,-0.790832328788096,52577.2404147,23.93168,24.36614,22.74259,21.84194,22.54859,8658185033639658329,0.1495721
12.2096407729051,-0.812257401235204,52577.2404147,25.36218,24.56228,24.14573,21.98963,21.74124,8658185033639658393,0.2256713
12.1743313977538,-0.727830953710576,52577.2404147,22.8194,22.60539,22.27689,21.97695,21.81445,8658185033639657962,0.2297912
12.211341329961,-0.767444928075261,52577.2404147,23.73443,23.37514,21.92685,21.23701,20.72519,8658185033639658228,0.1220468
12.2110596011088,-0.719699953292334,52577.2404147,22.47584,22.43233,21.87931,21.53054,22.56188,8658185033639658046,0.1678653
12.1816326360257,-0.754429356423585,52577.2404147,25.63227,23.02188,21.75632,21.50481,21.60605,8658185033639658197,0.1586267
12.1826790376623,-0.793367796673435,52577.2404147,23.72829,24.73023,22.34254,21.71119,21.29808,8658185033639658198,0.14212
12.1825765487993,-0.739165313078102,52577.2404147,23.22191,24.47067,22.68798,21.57108,21.20763,8658185033639658202,0.1213798
12.2306233190733,-0.80192142388712,52577.2404147,26.57236,22.81918,21.79304,20.72611,19.84257,8658185033639658243,0.09502098
12.1821307461705,-0.75281629363398,52577.2404147,22.86585,22.80946,21.58142,21.10177,20.43276,8658185033639657987,0.0878833
12.2230589450983,-0.737239452144077,52577.2404147,26.99061,24.07657,22.54518,21.06096,21.82467,8658185033639658395,0.1937865
12.1860325785356,-0.815287167175285,52577.2404147,22.04709,21.69612,21.37932,21.25291,21.82539,8658185033639657714,0.08896045
12.2228680789105,-0.779970017179462,52577.2404147,22.7736,21.93998,21.42813,21.24098,21.24545,8658185033639657603,0.08287925
12.2225532290864,-0.778759043940694,52577.2404147,20.94115,18.86411,18.0213,17.70544,17.56196,8658185033639657601,0.006651114
12.222286657622,-0.795980547808084,52577.2404147,22.93678,23.34186,22.26119,21.96036,22.2319,8658185033639657740,0.1971692
12.2225779720488,-0.725609145202763,52577.2404147,21.85486,20.93962,19.12227,18.38943,17.9249,8658185033639657647,0.01857369
12.1865332532385,-0.735828809356987,52577.2404147,25.7049,25.79868,22.66107,21.5859,20.71367,8658185033639658003,0.1531932
12.2157969502058,-0.817294407519094,52577.2404147,23.27582,25.36763,22.3885,25.3618,22.60217,8658185033639658235,0.6437478
12.1729423205421,-0.75828566895757,52577.2404147,22.79513,22.46091,21.7176,21.69543,22.01548,8658185033639657960,0.1453617
12.172797467605,-0.790447490901276,52577.2404147,24.37341,22.52488,22.46943,21.98865,22.2319,8658185033639658380,0.315591
12.2163923159421,-0.724873337712052,52577.2404147,24.34425,23.84007,21.59336,21.27774,20.22008,8658185033639658064,0.1172476
12.1885202999029,-0.816662719274545,52577.2404147,23.45769,23.17803,21.27466,20.77099,20.0574,8658185033639658205,0.06076768
12.189317487553,-0.736308366315482,52577.2404147,23.26817,22.92472,22.09585,22.8005,21.4996,8658185033639658004,0.330387
12.189573134377,-0.752681742722148,52577.2404147,23.13823,22.57301,21.85751,21.90268,20.93805,8658185033639658006,0.1863322
12.2168951721476,-0.809116027225079,52577.2404147,20.61669,19.45808,19.62322,19.7972,19.93078,8658185033639657597,0.02478809
12.1886546101703,-0.795247373178891,52577.2404147,22.15993,24.16412,23.26446,25.50299,22.64002,8658185033639657717,0.671866
12.217147331919,-0.804548529434247,52577.2404147,23.79105,22.5789,22.88412,22.21735,21.49707,8658185033639658061,0.2611804
12.2161160492132,-0.770373939839211,52577.2404147,23.77466,22.04729,20.99632,20.60138,20.27708,8658185033639658060,0.07551461
12.2171849351796,-0.726080896441941,52577.2404147,24.78383,22.61225,20.92844,20.25389,19.82372,8658185033639658063,0.0470781
12.2449964407121,-0.801507755307741,52577.2408292,23.61765,23.08403,21.81983,21.10674,20.68099,8658185033639723581,0.09168372
12.2449673144259,-0.736937620615583,52577.2408292,21.81433,21.18034,20.28004,19.84818,19.43991,8658185033639723190,0.03291979
12.2449930415608,-0.777003099911047,52577.2408292,23.44733,23.63023,22.15795,22.80229,21.22657,8658185033639723861,0.5614796
12.2431614213488,-0.734099896849618,52577.2408292,24.30384,22.96521,21.80594,21.03309,20.73094,8658185033639723579,0.1116338
12.2438437542414,-0.805220188360759,52577.2408292,22.83243,21.5077,19.98715,19.32835,18.8623,8658185033639723269,0.02361576
12.2476459164834,-0.804634973982996,52577.2408292,24.10785,24.26862,25.33834,24.27689,20.62893,8658185033639723828,0.6726399
12.2477611883744,-0.773483734446063,52577.2408292,23.59623,24.29316,23.06881,21.64416,20.94557,8658185033639723588,0.1545404
12.247519064008,-0.782515232964858,52577.2408292,23.348,21.90617,21.27167,21.09381,20.78261,8658185033639723278,0.120663
12.2478251004979,-0.797009785675107,52577.2408292,22.62335,20.57586,19.30426,18.75241,18.41371,8658185033639723079,0.01173921
12.2478280963332,-0.719823448843721,52577.2408292,21.75693,20.88267,20.46393,20.09803,20.03369,8658185033639723192,0.03555603
12.2422439301311,-0.727895188229347,52577.2408292,20.77247,19.55308,19.64322,19.8012,19.75921,8658185033639723074,0.02636643
12.2413733717377,-0.794912731920773,52577.2408292,22.05299,25.33871,24.89404,23.75137,22.20234,8658185033639723189,0.589668
12.2470024682597,-0.795120091895984,52577.2408292,21.08877,27.08709,24.97273,25.51004,23.55211,8658185033639723196,0.8643576
12.2466739022659,-0.745268442450219,52577.2408292,24.24255,22.66122,21.51774,20.44665,19.83563,8658185033639723276,0.04098056
12.2461788619004,-0.751344128022184,52577.2408292,24.45977,23.78422,22.55681,22.88722,22.32588,8658185033639723582,0.3309013
12.2464729266159,-0.76708269908833,52577.2408292,23.26562,21.67718,21.36935,21.28271,21.09815,8658185033639723274,0.08352525
12.2396751587918,-0.72849808591182,52577.2408292,24.42814,22.72083,24.87679,25.40745,23.28933,8658185033639723261,0.4989269
12.2400449459226,-0.775493953641127,52577.2408292,20.49882,23.1988,20.64079,21.31547,26.05006,8658185033639723885,1.984951
12.2386121167768,-0.731168633839613,52577.2408292,20.78745,19.40109,18.93828,18.78041,18.73845,8658185033639723073,0.0119574
12.152083011863,-0.76633537107645,52586.2436945,24.61355,21.79333,21.10005,20.9699,21.02515,8658185166775714324,0.0797943
12.1511309621281,-0.76086375049769,52586.2436945,23.05486,22.44574,20.71765,20.01464,19.50675,8658185166775714466,0.07709421
12.155233772575,-0.743131125649637,52586.2436945,21.54193,20.11061,19.37319,18.87096,18.74456,8658185166775713978,0.02146189
12.1480638656152,-0.763166767356801,52586.2436945,26.03123,22.8576,22.46547,22.61191,22.86305,8658185166775714306,0.3501526
12.1477201602527,-0.724995207242279,52586.2436945,24.89884,22.4999,22.91514,21.70583,22.02062,8658185166775714307,0.2216015
12.1649612910319,-0.779644063622873,52586.2436945,24.55842,22.55888,21.94559,22.08646,21.70599,8658185166775714357,0.2473606
12.1645782811282,-0.781836858928045,52586.2436945,23.00982,22.75361,22.07408,21.71765,21.47608,8658185166775714356,0.2025915
12.1653404288586,-0.781272699306861,52586.2436945,23.14371,23.45358,21.7225,20.6209,19.98832,8658185166775714355,0.06092217
12.1646529680435,-0.802785257684366,52586.2436945,23.07455,21.79532,21.25067,21.22265,20.81514,8658185166775714353,0.09633173
12.1499802876111,-0.734577072915367,52586.2436945,23.51052,23.31644,22.42358,21.83856,21.71295,8658185166775714463,0.1739921
12.1508005553764,-0.724687261313632,52586.2436945,25.69718,23.50072,21.79893,21.29518,20.29291,8658185166775714465,0.111224
12.1505812571209,-0.781180004941181,52586.2436945,24.56312,25.28205,23.87585,23.79229,20.6551,8658185166775714594,0.7120885
12.1497823698919,-0.732315819311587,52586.2436945,24.16721,26.46293,25.59544,24.50618,20.04369,8658185166775714593,0.799282
12.1499885056783,-0.744586464495865,52586.2436945,22.70134,22.07867,21.23671,20.83138,20.48357,8658185166775714317,0.09195609
12.1504297085638,-0.794873123295763,52586.2436945,22.09838,24.19038,23.52645,23.21276,23.19076,8658185166775714026,0.543701
12.1607198261697,-0.773857318092292,52586.2436945,22.13958,16.54772,27.36199,23.41818,24.02945,8658185166775713870,7.431053
12.1603195326964,-0.813131870114475,52586.2436945,23.66914,21.40854,21.02919,21.08341,20.21528,8658185166775714344,0.09002925
12.1601634718337,-0.749066112194038,52586.2436945,23.34237,22.26303,21.37327,21.35275,21.32825,8658185166775714345,0.1851387
12.1603421535318,-0.809462875598125,52586.2436945,23.32153,22.53923,21.67183,22.08646,21.59885,8658185166775714346,0.3859799
